action_id,action_name,n_findings,n_docs,signal_type,signal_relation,signal_strength,document_name,source_url,document_type,doc_relevance,explicitness,page,evidence_text,location_scope,location_code
ipcc_0074,Promote compact urban form through spatial planning,16,2,context,contextualizes,medium,National Determined Contributions,https://cambioclimatico.mma.gob.cl/contribucion-determinada-ndc/descripcion-del-instrumento/,framework,low,explicit,4,"La Contribución Determinada a Nivel Nacional (NDC, por sus siglas en inglés) representan los compromisos que, voluntariamente adquieren los países para hacer frente al cambio climático y contribuir al cumplimiento del objetivo de mantener la temperatura global media bajo los 2°C, preferiblemente a 1,5°C con respecto a la época pre industrial.",national,CL
ipcc_0076,Implement energy audits in industrial plants,6,2,context,contextualizes,medium,National Determined Contributions,https://cambioclimatico.mma.gob.cl/contribucion-determinada-ndc/descripcion-del-instrumento/,framework,low,explicit,4,"La Contribución Determinada a Nivel Nacional (NDC, por sus siglas en inglés) representan los compromisos que, voluntariamente adquieren los países para hacer frente al cambio climático y contribuir al cumplimiento del objetivo de mantener la temperatura global media bajo los 2°C, preferiblemente a 1,5°C con respecto a la época pre industrial.",national,CL
c40_0010,Introduce energy-efficiency standards for new residential buildings,19,2,action,contextualizes,medium,National Determined Contributions,https://cambioclimatico.mma.gob.cl/contribucion-determinada-ndc/descripcion-del-instrumento/,framework,low,explicit,5,"En esta actualización se establecen compromisos en torno a la mitigación de Gases Efecto Invernadero, adaptación, ecosistemas, fortalecimiento de capacidades y financiamiento.",national,CL
c40_0012,Introduce energy-efficiency standards for new institutional buildings,15,2,action,contextualizes,medium,National Determined Contributions,https://cambioclimatico.mma.gob.cl/contribucion-determinada-ndc/descripcion-del-instrumento/,framework,low,explicit,5,"En esta actualización se establecen compromisos en torno a la mitigación de Gases Efecto Invernadero, adaptación, ecosistemas, fortalecimiento de capacidades y financiamiento.",national,CL
c40_0016,Retrofit commercial and institutional other non-residential buildings  for energy efficiency ,27,2,action,contextualizes,medium,National Determined Contributions,https://cambioclimatico.mma.gob.cl/contribucion-determinada-ndc/descripcion-del-instrumento/,framework,low,explicit,5,"En esta actualización se establecen compromisos en torno a la mitigación de Gases Efecto Invernadero, adaptación, ecosistemas, fortalecimiento de capacidades y financiamiento.",national,CL
c40_0018,Optimize energy efficiency and sustainability standards for existing industrial infrastructure,15,2,action,contextualizes,medium,National Determined Contributions,https://cambioclimatico.mma.gob.cl/contribucion-determinada-ndc/descripcion-del-instrumento/,framework,low,explicit,5,"En esta actualización se establecen compromisos en torno a la mitigación de Gases Efecto Invernadero, adaptación, ecosistemas, fortalecimiento de capacidades y financiamiento.",national,CL
c40_0025,Promote deployment of zero-emission freight fleets (trucks),13,2,action,contextualizes,medium,National Determined Contributions,https://cambioclimatico.mma.gob.cl/contribucion-determinada-ndc/descripcion-del-instrumento/,framework,low,explicit,5,"En esta actualización se establecen compromisos en torno a la mitigación de Gases Efecto Invernadero, adaptación, ecosistemas, fortalecimiento de capacidades y financiamiento.",national,CL
c40_0035,Optmize waste management systems ,16,2,action,contextualizes,medium,National Determined Contributions,https://cambioclimatico.mma.gob.cl/contribucion-determinada-ndc/descripcion-del-instrumento/,framework,low,explicit,5,"En esta actualización se establecen compromisos en torno a la mitigación de Gases Efecto Invernadero, adaptación, ecosistemas, fortalecimiento de capacidades y financiamiento.",national,CL
c40_0037,"Implement residential and business segregated collection of recyclables, organic, and residual waste",17,2,action,contextualizes,medium,National Determined Contributions,https://cambioclimatico.mma.gob.cl/contribucion-determinada-ndc/descripcion-del-instrumento/,framework,low,explicit,5,"En esta actualización se establecen compromisos en torno a la mitigación de Gases Efecto Invernadero, adaptación, ecosistemas, fortalecimiento de capacidades y financiamiento.",national,CL
c40_0071,Promote the phase out the reliance on fossil fuels for cooking (in favour of high-efficiency electric cookstoves such as induction stoves).,11,2,action,contextualizes,medium,National Determined Contributions,https://cambioclimatico.mma.gob.cl/contribucion-determinada-ndc/descripcion-del-instrumento/,framework,low,explicit,5,"En esta actualización se establecen compromisos en torno a la mitigación de Gases Efecto Invernadero, adaptación, ecosistemas, fortalecimiento de capacidades y financiamiento.",national,CL
icare_0006,Develop integrated renewable energy planning and solar–battery microgrids for rural and peri-urban areas,18,2,action,contextualizes,medium,National Determined Contributions,https://cambioclimatico.mma.gob.cl/contribucion-determinada-ndc/descripcion-del-instrumento/,framework,low,explicit,5,"En esta actualización se establecen compromisos en torno a la mitigación de Gases Efecto Invernadero, adaptación, ecosistemas, fortalecimiento de capacidades y financiamiento.",national,CL
icare_0009,Deploy cogeneration systems in industries,9,2,action,contextualizes,medium,National Determined Contributions,https://cambioclimatico.mma.gob.cl/contribucion-determinada-ndc/descripcion-del-instrumento/,framework,low,explicit,5,"En esta actualización se establecen compromisos en torno a la mitigación de Gases Efecto Invernadero, adaptación, ecosistemas, fortalecimiento de capacidades y financiamiento.",national,CL
icare_0010,Promote Net-Zero and Green Building Certifications,13,2,action,contextualizes,medium,National Determined Contributions,https://cambioclimatico.mma.gob.cl/contribucion-determinada-ndc/descripcion-del-instrumento/,framework,low,explicit,5,"En esta actualización se establecen compromisos en torno a la mitigación de Gases Efecto Invernadero, adaptación, ecosistemas, fortalecimiento de capacidades y financiamiento.",national,CL
icare_0012,Expand solar energy generation on municipal facilities and public assets,14,2,action,contextualizes,medium,National Determined Contributions,https://cambioclimatico.mma.gob.cl/contribucion-determinada-ndc/descripcion-del-instrumento/,framework,low,explicit,5,"En esta actualización se establecen compromisos en torno a la mitigación de Gases Efecto Invernadero, adaptación, ecosistemas, fortalecimiento de capacidades y financiamiento.",national,CL
icare_0015,Promote Mini and Micro-Hydropower and Biomass Energy,11,2,action,contextualizes,medium,National Determined Contributions,https://cambioclimatico.mma.gob.cl/contribucion-determinada-ndc/descripcion-del-instrumento/,framework,low,explicit,5,"En esta actualización se establecen compromisos en torno a la mitigación de Gases Efecto Invernadero, adaptación, ecosistemas, fortalecimiento de capacidades y financiamiento.",national,CL
icare_0016,"Promote solar thermal and heat pump systems for water heating in residential, commercial, and public buildings",17,2,action,contextualizes,medium,National Determined Contributions,https://cambioclimatico.mma.gob.cl/contribucion-determinada-ndc/descripcion-del-instrumento/,framework,low,explicit,5,"En esta actualización se establecen compromisos en torno a la mitigación de Gases Efecto Invernadero, adaptación, ecosistemas, fortalecimiento de capacidades y financiamiento.",national,CL
icare_0024,Integrate renewables into municipal water systems,8,2,action,contextualizes,medium,National Determined Contributions,https://cambioclimatico.mma.gob.cl/contribucion-determinada-ndc/descripcion-del-instrumento/,framework,low,explicit,5,"En esta actualización se establecen compromisos en torno a la mitigación de Gases Efecto Invernadero, adaptación, ecosistemas, fortalecimiento de capacidades y financiamiento.",national,CL
icare_0027,Create financing programs for local renewable energy projects,11,2,action,contextualizes,medium,National Determined Contributions,https://cambioclimatico.mma.gob.cl/contribucion-determinada-ndc/descripcion-del-instrumento/,framework,low,inferred,5,"En esta actualización se establecen compromisos en torno a la mitigación de Gases Efecto Invernadero, adaptación, ecosistemas, fortalecimiento de capacidades y financiamiento.",national,CL
icare_0035,Enhance industrial energy efficiency processes,14,2,action,contextualizes,medium,National Determined Contributions,https://cambioclimatico.mma.gob.cl/contribucion-determinada-ndc/descripcion-del-instrumento/,framework,low,explicit,5,"En esta actualización se establecen compromisos en torno a la mitigación de Gases Efecto Invernadero, adaptación, ecosistemas, fortalecimiento de capacidades y financiamiento.",national,CL
icare_0045,"Promote organic, regenerative and agroecological agriculture in rural areas",20,2,action,contextualizes,medium,National Determined Contributions,https://cambioclimatico.mma.gob.cl/contribucion-determinada-ndc/descripcion-del-instrumento/,framework,low,explicit,5,"En esta actualización se establecen compromisos en torno a la mitigación de Gases Efecto Invernadero, adaptación, ecosistemas, fortalecimiento de capacidades y financiamiento.",national,CL
icare_0049,Develop regional hubs for renewable energy production,17,2,action,contextualizes,medium,National Determined Contributions,https://cambioclimatico.mma.gob.cl/contribucion-determinada-ndc/descripcion-del-instrumento/,framework,low,explicit,5,"En esta actualización se establecen compromisos en torno a la mitigación de Gases Efecto Invernadero, adaptación, ecosistemas, fortalecimiento de capacidades y financiamiento.",national,CL
icare_0050,Accelerate the adoption of Agroforestry',20,2,action,contextualizes,medium,National Determined Contributions,https://cambioclimatico.mma.gob.cl/contribucion-determinada-ndc/descripcion-del-instrumento/,framework,low,explicit,5,"En esta actualización se establecen compromisos en torno a la mitigación de Gases Efecto Invernadero, adaptación, ecosistemas, fortalecimiento de capacidades y financiamiento.",national,CL
