action_id,global_mitigation_option,action_mapping_strength,strength_weight,option_family,feasibility_dimension,global_indicator,global_verdict_code,global_verdict_description,city_indicator,country_code,city_indicator_direction,city_family_scope,interpretation
ipcc_0052,Afforestation & reforestation,direct,1.0,nbs,technological,simplicity,NE,no evidence,,CL,,,IPCC verdict is 'no evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0052,Afforestation & reforestation,direct,1.0,nbs,technological,absence_of_risk,NE,no evidence,,CL,,,IPCC verdict is 'no evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0052,Afforestation & reforestation,direct,1.0,nbs,institutional,political_acceptability,NE,no evidence,,CL,,,IPCC verdict is 'no evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0052,Afforestation & reforestation,direct,1.0,nbs,institutional,transparency_accountability,LE,limited evidence,,CL,,,IPCC verdict is 'limited evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0052,Afforestation & reforestation,direct,1.0,nbs,environmental,water_use,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0052,Afforestation & reforestation,direct,1.0,nbs,environmental,biodiversity,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0052,Afforestation & reforestation,direct,1.0,nbs,geophysical,physical_feasibility,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0052,Afforestation & reforestation,direct,1.0,nbs,socio_cultural,human_capabilities,LE,limited evidence,,CL,,,IPCC verdict is 'limited evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0052,Afforestation & reforestation,direct,1.0,nbs,geophysical,limited_land_use,A,barrier,primary_forest_share,CL,positive,nbs,Cities with higher primary_forest_share have stronger feasibility for 'limited_land_use' (geophysical dimension). Bridge applies to 'nbs' sector. IPCC base verdict: barrier.
ipcc_0052,Afforestation & reforestation,direct,1.0,nbs,geophysical,global_spread,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0052,Afforestation & reforestation,direct,1.0,nbs,geophysical,limited_scarce_resources,LE,limited evidence,,CL,,,IPCC verdict is 'limited evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0053,Afforestation & reforestation,direct,1.0,nbs,economic,cost-effectiveness,C,supportive,median_household_income,CL,positive,all,Cities with higher median_household_income have stronger feasibility for 'cost-effectiveness' (economic dimension). Bridge applies to 'all' sector. IPCC base verdict: supportive.
ipcc_0053,Afforestation & reforestation,direct,1.0,nbs,economic,cost-effectiveness,C,supportive,poverty_rate,CL,negative,all,Cities with higher poverty_rate have weaker feasibility for 'cost-effectiveness' (economic dimension). Bridge applies to 'all' sector. IPCC base verdict: supportive.
ipcc_0053,Afforestation & reforestation,direct,1.0,nbs,economic,distributional_effects,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0053,Afforestation & reforestation,direct,1.0,nbs,economic,employment_productivity,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0053,Afforestation & reforestation,direct,1.0,nbs,technological,technical_scalability,C,supportive,,CL,,,IPCC verdict is 'supportive' but no city-level data bridge is defined for 'technical_scalability' at sector scope 'nbs'; the IPCC prior is used unmodified.
ipcc_0053,Afforestation & reforestation,direct,1.0,nbs,technological,maturity,C,supportive,,CL,,,IPCC verdict is 'supportive' but no city-level data bridge is defined for 'maturity' at sector scope 'nbs'; the IPCC prior is used unmodified.
ipcc_0053,Afforestation & reforestation,direct,1.0,nbs,institutional,institutional_capacity,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0053,Afforestation & reforestation,direct,1.0,nbs,socio_cultural,social_co_benefits,C,supportive,,CL,,,IPCC verdict is 'supportive' but no city-level data bridge is defined for 'social_co_benefits' at sector scope 'nbs'; the IPCC prior is used unmodified.
ipcc_0053,Afforestation & reforestation,direct,1.0,nbs,socio_cultural,public_acceptance,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0053,Afforestation & reforestation,direct,1.0,nbs,socio_cultural,inclusiveness,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0053,Afforestation & reforestation,direct,1.0,nbs,technological,simplicity,NE,no evidence,,CL,,,IPCC verdict is 'no evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0053,Afforestation & reforestation,direct,1.0,nbs,technological,absence_of_risk,NE,no evidence,,CL,,,IPCC verdict is 'no evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0053,Afforestation & reforestation,direct,1.0,nbs,institutional,political_acceptability,NE,no evidence,,CL,,,IPCC verdict is 'no evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0053,Afforestation & reforestation,direct,1.0,nbs,institutional,transparency_accountability,LE,limited evidence,,CL,,,IPCC verdict is 'limited evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0053,Afforestation & reforestation,direct,1.0,nbs,environmental,water_use,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0053,Afforestation & reforestation,direct,1.0,nbs,environmental,biodiversity,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0053,Afforestation & reforestation,direct,1.0,nbs,geophysical,physical_feasibility,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0053,Afforestation & reforestation,direct,1.0,nbs,socio_cultural,human_capabilities,LE,limited evidence,,CL,,,IPCC verdict is 'limited evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0053,Afforestation & reforestation,direct,1.0,nbs,geophysical,limited_land_use,A,barrier,primary_forest_share,CL,positive,nbs,Cities with higher primary_forest_share have stronger feasibility for 'limited_land_use' (geophysical dimension). Bridge applies to 'nbs' sector. IPCC base verdict: barrier.
ipcc_0053,Afforestation & reforestation,direct,1.0,nbs,geophysical,global_spread,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0053,Afforestation & reforestation,direct,1.0,nbs,geophysical,limited_scarce_resources,LE,limited evidence,,CL,,,IPCC verdict is 'limited evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0054,Afforestation & reforestation,direct,1.0,nbs,economic,cost-effectiveness,C,supportive,median_household_income,CL,positive,all,Cities with higher median_household_income have stronger feasibility for 'cost-effectiveness' (economic dimension). Bridge applies to 'all' sector. IPCC base verdict: supportive.
ipcc_0054,Afforestation & reforestation,direct,1.0,nbs,economic,cost-effectiveness,C,supportive,poverty_rate,CL,negative,all,Cities with higher poverty_rate have weaker feasibility for 'cost-effectiveness' (economic dimension). Bridge applies to 'all' sector. IPCC base verdict: supportive.
ipcc_0054,Afforestation & reforestation,direct,1.0,nbs,economic,distributional_effects,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0054,Afforestation & reforestation,direct,1.0,nbs,economic,employment_productivity,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0054,Afforestation & reforestation,direct,1.0,nbs,technological,technical_scalability,C,supportive,,CL,,,IPCC verdict is 'supportive' but no city-level data bridge is defined for 'technical_scalability' at sector scope 'nbs'; the IPCC prior is used unmodified.
ipcc_0054,Afforestation & reforestation,direct,1.0,nbs,technological,maturity,C,supportive,,CL,,,IPCC verdict is 'supportive' but no city-level data bridge is defined for 'maturity' at sector scope 'nbs'; the IPCC prior is used unmodified.
ipcc_0054,Afforestation & reforestation,direct,1.0,nbs,institutional,institutional_capacity,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0054,Afforestation & reforestation,direct,1.0,nbs,socio_cultural,social_co_benefits,C,supportive,,CL,,,IPCC verdict is 'supportive' but no city-level data bridge is defined for 'social_co_benefits' at sector scope 'nbs'; the IPCC prior is used unmodified.
ipcc_0054,Afforestation & reforestation,direct,1.0,nbs,socio_cultural,public_acceptance,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0054,Afforestation & reforestation,direct,1.0,nbs,socio_cultural,inclusiveness,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0054,Afforestation & reforestation,direct,1.0,nbs,technological,simplicity,NE,no evidence,,CL,,,IPCC verdict is 'no evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0054,Afforestation & reforestation,direct,1.0,nbs,technological,absence_of_risk,NE,no evidence,,CL,,,IPCC verdict is 'no evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0054,Afforestation & reforestation,direct,1.0,nbs,institutional,political_acceptability,NE,no evidence,,CL,,,IPCC verdict is 'no evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0054,Afforestation & reforestation,direct,1.0,nbs,institutional,transparency_accountability,LE,limited evidence,,CL,,,IPCC verdict is 'limited evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0054,Afforestation & reforestation,direct,1.0,nbs,environmental,water_use,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0054,Afforestation & reforestation,direct,1.0,nbs,environmental,biodiversity,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0054,Afforestation & reforestation,direct,1.0,nbs,geophysical,physical_feasibility,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0054,Afforestation & reforestation,direct,1.0,nbs,socio_cultural,human_capabilities,LE,limited evidence,,CL,,,IPCC verdict is 'limited evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0054,Afforestation & reforestation,direct,1.0,nbs,geophysical,limited_land_use,A,barrier,primary_forest_share,CL,positive,nbs,Cities with higher primary_forest_share have stronger feasibility for 'limited_land_use' (geophysical dimension). Bridge applies to 'nbs' sector. IPCC base verdict: barrier.
