action_id,action_name,sr15_option,match_strength,option_evidence,option_agreement,dimension,global_indicator,global_relation,city_indicator,sign,city_locode,city_quintile_category,city_capacity,global_indicator_code_value,global_indicator_signal,city_indicator_signed_score,city_mean_signed_score,city_adjusted_score,dimension_score,action_score
ipcc_0060,Protect and Restore Coastal Wetlands,Afforestation & reforestation,weak,Robust,High,technological,technical_scalability,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.75
icare_0008,Enable smart grid integration and distributed energy storage through municipal collaboration and demonstration projects,Smart grids,direct,Medium,Medium,economic,employment_productivity,supportive,unemployment_rate,1,CL CNE,,,3,1,,,1.0,1.0,0.708
icare_0008,Enable smart grid integration and distributed energy storage through municipal collaboration and demonstration projects,Smart grids,direct,Medium,Medium,environmental,air_pollution,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.708
icare_0008,Enable smart grid integration and distributed energy storage through municipal collaboration and demonstration projects,Smart grids,direct,Medium,Medium,environmental,biodiversity,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.708
icare_0008,Enable smart grid integration and distributed energy storage through municipal collaboration and demonstration projects,Smart grids,direct,Medium,Medium,environmental,water_use,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.708
icare_0008,Enable smart grid integration and distributed energy storage through municipal collaboration and demonstration projects,Smart grids,direct,Medium,Medium,geophysical,physical_feasibility,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.708
icare_0008,Enable smart grid integration and distributed energy storage through municipal collaboration and demonstration projects,Smart grids,direct,Medium,Medium,institutional,institutional_capacity,barrier,employment_agriculture_utilities,1,CL CNE,,,1,-1,,,0.0,0.0,0.708
icare_0008,Enable smart grid integration and distributed energy storage through municipal collaboration and demonstration projects,Smart grids,direct,Medium,Medium,institutional,transparency_accountability,barrier,,0,CL CNE,,,1,-1,,,0.0,0.0,0.708
icare_0008,Enable smart grid integration and distributed energy storage through municipal collaboration and demonstration projects,Smart grids,direct,Medium,Medium,socio_cultural,human_capabilities,barrier,literacy_rate,1,CL CNE,,,1,-1,,,0.0,0.75,0.708
icare_0008,Enable smart grid integration and distributed energy storage through municipal collaboration and demonstration projects,Smart grids,direct,Medium,Medium,socio_cultural,human_capabilities,barrier,mean_years_schooling,1,CL CNE,,,1,-1,,,0.0,0.75,0.708
icare_0008,Enable smart grid integration and distributed energy storage through municipal collaboration and demonstration projects,Smart grids,direct,Medium,Medium,socio_cultural,inclusiveness,supportive,disability_prevalence,-1,CL CNE,,,3,1,,,1.0,0.75,0.708
icare_0008,Enable smart grid integration and distributed energy storage through municipal collaboration and demonstration projects,Smart grids,direct,Medium,Medium,socio_cultural,inclusiveness,supportive,indigenous_identification_rate,-1,CL CNE,,,3,1,,,1.0,0.75,0.708
icare_0008,Enable smart grid integration and distributed energy storage through municipal collaboration and demonstration projects,Smart grids,direct,Medium,Medium,socio_cultural,inclusiveness,supportive,poverty_rate,-1,CL CNE,,,3,1,,,1.0,0.75,0.708
icare_0008,Enable smart grid integration and distributed energy storage through municipal collaboration and demonstration projects,Smart grids,direct,Medium,Medium,socio_cultural,intergenerational_equity,supportive,,0,CL CNE,,,3,1,,,1.0,0.75,0.708
icare_0008,Enable smart grid integration and distributed energy storage through municipal collaboration and demonstration projects,Smart grids,direct,Medium,Medium,socio_cultural,social_co_benefits,supportive,,0,CL CNE,,,3,1,,,1.0,0.75,0.708
icare_0008,Enable smart grid integration and distributed energy storage through municipal collaboration and demonstration projects,Smart grids,direct,Medium,Medium,technological,simplicity,barrier,,0,CL CNE,,,1,-1,,,0.0,0.5,0.708
icare_0008,Enable smart grid integration and distributed energy storage through municipal collaboration and demonstration projects,Smart grids,direct,Medium,Medium,technological,technical_scalability,supportive,electricity_access_rate,1,CL CNE,,,3,1,,,1.0,0.5,0.708
icare_0008,Enable smart grid integration and distributed energy storage through municipal collaboration and demonstration projects,Smart grids,direct,Medium,Medium,technological,technical_scalability,supportive,fixed_internet_household_share,1,CL CNE,,,3,1,,,1.0,0.5,0.708
icare_0023,Upgrade and maintain electrical substations,Smart grids,direct,Medium,Medium,economic,employment_productivity,supportive,unemployment_rate,1,CL CNE,,,3,1,,,1.0,1.0,0.708
icare_0023,Upgrade and maintain electrical substations,Smart grids,direct,Medium,Medium,environmental,air_pollution,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.708
icare_0023,Upgrade and maintain electrical substations,Smart grids,direct,Medium,Medium,environmental,biodiversity,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.708
icare_0023,Upgrade and maintain electrical substations,Smart grids,direct,Medium,Medium,environmental,water_use,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.708
icare_0023,Upgrade and maintain electrical substations,Smart grids,direct,Medium,Medium,geophysical,physical_feasibility,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.708
icare_0023,Upgrade and maintain electrical substations,Smart grids,direct,Medium,Medium,institutional,institutional_capacity,barrier,employment_agriculture_utilities,1,CL CNE,,,1,-1,,,0.0,0.0,0.708
icare_0023,Upgrade and maintain electrical substations,Smart grids,direct,Medium,Medium,institutional,transparency_accountability,barrier,,0,CL CNE,,,1,-1,,,0.0,0.0,0.708
icare_0023,Upgrade and maintain electrical substations,Smart grids,direct,Medium,Medium,socio_cultural,human_capabilities,barrier,literacy_rate,1,CL CNE,,,1,-1,,,0.0,0.75,0.708
icare_0023,Upgrade and maintain electrical substations,Smart grids,direct,Medium,Medium,socio_cultural,human_capabilities,barrier,mean_years_schooling,1,CL CNE,,,1,-1,,,0.0,0.75,0.708
icare_0023,Upgrade and maintain electrical substations,Smart grids,direct,Medium,Medium,socio_cultural,inclusiveness,supportive,disability_prevalence,-1,CL CNE,,,3,1,,,1.0,0.75,0.708
icare_0023,Upgrade and maintain electrical substations,Smart grids,direct,Medium,Medium,socio_cultural,inclusiveness,supportive,indigenous_identification_rate,-1,CL CNE,,,3,1,,,1.0,0.75,0.708
icare_0023,Upgrade and maintain electrical substations,Smart grids,direct,Medium,Medium,socio_cultural,inclusiveness,supportive,poverty_rate,-1,CL CNE,,,3,1,,,1.0,0.75,0.708
icare_0023,Upgrade and maintain electrical substations,Smart grids,direct,Medium,Medium,socio_cultural,intergenerational_equity,supportive,,0,CL CNE,,,3,1,,,1.0,0.75,0.708
icare_0023,Upgrade and maintain electrical substations,Smart grids,direct,Medium,Medium,socio_cultural,social_co_benefits,supportive,,0,CL CNE,,,3,1,,,1.0,0.75,0.708
icare_0023,Upgrade and maintain electrical substations,Smart grids,direct,Medium,Medium,technological,simplicity,barrier,,0,CL CNE,,,1,-1,,,0.0,0.5,0.708
icare_0023,Upgrade and maintain electrical substations,Smart grids,direct,Medium,Medium,technological,technical_scalability,supportive,electricity_access_rate,1,CL CNE,,,3,1,,,1.0,0.5,0.708
icare_0023,Upgrade and maintain electrical substations,Smart grids,direct,Medium,Medium,technological,technical_scalability,supportive,fixed_internet_household_share,1,CL CNE,,,3,1,,,1.0,0.5,0.708
icare_0105,Reduce technical losses in energy distribution networks,Smart grids,direct,Medium,Medium,economic,employment_productivity,supportive,unemployment_rate,1,CL CNE,,,3,1,,,1.0,1.0,0.708
icare_0105,Reduce technical losses in energy distribution networks,Smart grids,direct,Medium,Medium,environmental,air_pollution,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.708
icare_0105,Reduce technical losses in energy distribution networks,Smart grids,direct,Medium,Medium,environmental,biodiversity,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.708
icare_0105,Reduce technical losses in energy distribution networks,Smart grids,direct,Medium,Medium,environmental,water_use,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.708
icare_0105,Reduce technical losses in energy distribution networks,Smart grids,direct,Medium,Medium,geophysical,physical_feasibility,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.708
icare_0105,Reduce technical losses in energy distribution networks,Smart grids,direct,Medium,Medium,institutional,institutional_capacity,barrier,employment_agriculture_utilities,1,CL CNE,,,1,-1,,,0.0,0.0,0.708
icare_0105,Reduce technical losses in energy distribution networks,Smart grids,direct,Medium,Medium,institutional,transparency_accountability,barrier,,0,CL CNE,,,1,-1,,,0.0,0.0,0.708
icare_0105,Reduce technical losses in energy distribution networks,Smart grids,direct,Medium,Medium,socio_cultural,human_capabilities,barrier,literacy_rate,1,CL CNE,,,1,-1,,,0.0,0.75,0.708
icare_0105,Reduce technical losses in energy distribution networks,Smart grids,direct,Medium,Medium,socio_cultural,human_capabilities,barrier,mean_years_schooling,1,CL CNE,,,1,-1,,,0.0,0.75,0.708
icare_0105,Reduce technical losses in energy distribution networks,Smart grids,direct,Medium,Medium,socio_cultural,inclusiveness,supportive,disability_prevalence,-1,CL CNE,,,3,1,,,1.0,0.75,0.708
icare_0105,Reduce technical losses in energy distribution networks,Smart grids,direct,Medium,Medium,socio_cultural,inclusiveness,supportive,indigenous_identification_rate,-1,CL CNE,,,3,1,,,1.0,0.75,0.708
icare_0105,Reduce technical losses in energy distribution networks,Smart grids,direct,Medium,Medium,socio_cultural,inclusiveness,supportive,poverty_rate,-1,CL CNE,,,3,1,,,1.0,0.75,0.708
icare_0105,Reduce technical losses in energy distribution networks,Smart grids,direct,Medium,Medium,socio_cultural,intergenerational_equity,supportive,,0,CL CNE,,,3,1,,,1.0,0.75,0.708
icare_0105,Reduce technical losses in energy distribution networks,Smart grids,direct,Medium,Medium,socio_cultural,social_co_benefits,supportive,,0,CL CNE,,,3,1,,,1.0,0.75,0.708
icare_0105,Reduce technical losses in energy distribution networks,Smart grids,direct,Medium,Medium,technological,simplicity,barrier,,0,CL CNE,,,1,-1,,,0.0,0.5,0.708
icare_0105,Reduce technical losses in energy distribution networks,Smart grids,direct,Medium,Medium,technological,technical_scalability,supportive,electricity_access_rate,1,CL CNE,,,3,1,,,1.0,0.5,0.708
icare_0105,Reduce technical losses in energy distribution networks,Smart grids,direct,Medium,Medium,technological,technical_scalability,supportive,fixed_internet_household_share,1,CL CNE,,,3,1,,,1.0,0.5,0.708
icare_0076,Electrify Industrial Processes (with Renewable Power),Electrification & hydrogen,direct,Medium,High,economic,cost-effectiveness,barrier,median_household_income,1,CL CNE,,,1,-1,,,0.0,0.0,0.625
icare_0076,Electrify Industrial Processes (with Renewable Power),Electrification & hydrogen,direct,Medium,High,economic,cost-effectiveness,barrier,poverty_rate,-1,CL CNE,,,1,-1,,,0.0,0.0,0.625
icare_0076,Electrify Industrial Processes (with Renewable Power),Electrification & hydrogen,direct,Medium,High,geophysical,global_spread,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.625
icare_0076,Electrify Industrial Processes (with Renewable Power),Electrification & hydrogen,direct,Medium,High,institutional,political_acceptability,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.625
icare_0076,Electrify Industrial Processes (with Renewable Power),Electrification & hydrogen,direct,Medium,High,technological,maturity,barrier,,0,CL CNE,,,1,-1,,,0.0,0.5,0.625
icare_0076,Electrify Industrial Processes (with Renewable Power),Electrification & hydrogen,direct,Medium,High,technological,technical_scalability,supportive,,0,CL CNE,,,3,1,,,1.0,0.5,0.625
icare_0078,Decarbonize industrial feedstocks,Electrification & hydrogen,direct,Medium,High,economic,cost-effectiveness,barrier,median_household_income,1,CL CNE,,,1,-1,,,0.0,0.0,0.625
icare_0078,Decarbonize industrial feedstocks,Electrification & hydrogen,direct,Medium,High,economic,cost-effectiveness,barrier,poverty_rate,-1,CL CNE,,,1,-1,,,0.0,0.0,0.625
icare_0078,Decarbonize industrial feedstocks,Electrification & hydrogen,direct,Medium,High,geophysical,global_spread,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.625
icare_0078,Decarbonize industrial feedstocks,Electrification & hydrogen,direct,Medium,High,institutional,political_acceptability,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.625
icare_0078,Decarbonize industrial feedstocks,Electrification & hydrogen,direct,Medium,High,technological,maturity,barrier,,0,CL CNE,,,1,-1,,,0.0,0.5,0.625
icare_0078,Decarbonize industrial feedstocks,Electrification & hydrogen,direct,Medium,High,technological,technical_scalability,supportive,,0,CL CNE,,,3,1,,,1.0,0.5,0.625
icare_0079,Implement carbon capture and utilization (CCU),Electrification & hydrogen,direct,Medium,High,economic,cost-effectiveness,barrier,median_household_income,1,CL CNE,,,1,-1,,,0.0,0.0,0.625
icare_0079,Implement carbon capture and utilization (CCU),Electrification & hydrogen,direct,Medium,High,economic,cost-effectiveness,barrier,poverty_rate,-1,CL CNE,,,1,-1,,,0.0,0.0,0.625
icare_0079,Implement carbon capture and utilization (CCU),Electrification & hydrogen,direct,Medium,High,geophysical,global_spread,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.625
icare_0079,Implement carbon capture and utilization (CCU),Electrification & hydrogen,direct,Medium,High,institutional,political_acceptability,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.625
icare_0079,Implement carbon capture and utilization (CCU),Electrification & hydrogen,direct,Medium,High,technological,maturity,barrier,,0,CL CNE,,,1,-1,,,0.0,0.5,0.625
icare_0079,Implement carbon capture and utilization (CCU),Electrification & hydrogen,direct,Medium,High,technological,technical_scalability,supportive,,0,CL CNE,,,3,1,,,1.0,0.5,0.625
ipcc_0043,Encourage the Use of Zero-Emission Fuels in Industrial Processes,Electrification & hydrogen,direct,Medium,High,economic,cost-effectiveness,barrier,median_household_income,1,CL CNE,,,1,-1,,,0.0,0.0,0.625
ipcc_0043,Encourage the Use of Zero-Emission Fuels in Industrial Processes,Electrification & hydrogen,direct,Medium,High,economic,cost-effectiveness,barrier,poverty_rate,-1,CL CNE,,,1,-1,,,0.0,0.0,0.625
ipcc_0043,Encourage the Use of Zero-Emission Fuels in Industrial Processes,Electrification & hydrogen,direct,Medium,High,geophysical,global_spread,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.625
ipcc_0043,Encourage the Use of Zero-Emission Fuels in Industrial Processes,Electrification & hydrogen,direct,Medium,High,institutional,political_acceptability,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.625
ipcc_0043,Encourage the Use of Zero-Emission Fuels in Industrial Processes,Electrification & hydrogen,direct,Medium,High,technological,maturity,barrier,,0,CL CNE,,,1,-1,,,0.0,0.5,0.625
ipcc_0043,Encourage the Use of Zero-Emission Fuels in Industrial Processes,Electrification & hydrogen,direct,Medium,High,technological,technical_scalability,supportive,,0,CL CNE,,,3,1,,,1.0,0.5,0.625
icare_0033,Install biodigesters in rural properties,Bioenergy,weak,Robust,Medium,economic,employment_productivity,supportive,unemployment_rate,1,CL CNE,,,3,1,,,1.0,1.0,0.333
icare_0033,Install biodigesters in rural properties,Bioenergy,weak,Robust,Medium,environmental,water_use,barrier,,0,CL CNE,,,1,-1,,,0.0,0.0,0.333
icare_0033,Install biodigesters in rural properties,Bioenergy,weak,Robust,Medium,geophysical,limited_land_use,barrier,,0,CL CNE,,,1,-1,,,0.0,0.0,0.333
icare_0033,Install biodigesters in rural properties,Bioenergy,weak,Robust,Medium,institutional,transparency_accountability,barrier,,0,CL CNE,,,1,-1,,,0.0,0.0,0.333
icare_0033,Install biodigesters in rural properties,Bioenergy,weak,Robust,Medium,socio_cultural,public_acceptance,barrier,,0,CL CNE,,,1,-1,,,0.0,0.0,0.333
icare_0033,Install biodigesters in rural properties,Bioenergy,weak,Robust,Medium,technological,absence_of_risk,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.333
icare_0033,Install biodigesters in rural properties,Bioenergy,weak,Robust,Medium,technological,maturity,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.333
icare_0033,Install biodigesters in rural properties,Bioenergy,weak,Robust,Medium,technological,simplicity,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.333
icare_0082,Implement carbon capture and storage (CCS),Bioenergy,weak,Robust,Medium,economic,employment_productivity,supportive,unemployment_rate,1,CL CNE,,,3,1,,,1.0,1.0,0.333
icare_0082,Implement carbon capture and storage (CCS),Bioenergy,weak,Robust,Medium,environmental,water_use,barrier,,0,CL CNE,,,1,-1,,,0.0,0.0,0.333
icare_0082,Implement carbon capture and storage (CCS),Bioenergy,weak,Robust,Medium,geophysical,limited_land_use,barrier,,0,CL CNE,,,1,-1,,,0.0,0.0,0.333
icare_0082,Implement carbon capture and storage (CCS),Bioenergy,weak,Robust,Medium,institutional,transparency_accountability,barrier,,0,CL CNE,,,1,-1,,,0.0,0.0,0.333
icare_0082,Implement carbon capture and storage (CCS),Bioenergy,weak,Robust,Medium,socio_cultural,public_acceptance,barrier,,0,CL CNE,,,1,-1,,,0.0,0.0,0.333
icare_0082,Implement carbon capture and storage (CCS),Bioenergy,weak,Robust,Medium,technological,absence_of_risk,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.333
icare_0082,Implement carbon capture and storage (CCS),Bioenergy,weak,Robust,Medium,technological,maturity,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.333
