schema_version,evidence_id,mapping_id,source_id,pdf_page,printed_page,quote_verbatim,quote_language,grounding_status,grounding_note,direction,quantified_value,support_scope,maladaptation_signal,extraction_run_id,review_status,reviewed_by,reviewed_at,review_note
0.3.0,ev_14873bf077a780b6,map_99b8afa11fcbd7b1,WR_SRC_002,74,624,"Migration and livelihood diversification is often an adaptation response to water-related hazards and involves securing income sources away from agriculture, including off-farm employment and temporary or permanent migration, and these are particularly important in Asia and Africa. Income and remittances are sometimes re-invested, for instance, for crop diversification.",en,verified_ordered,Ordered token coverage on the cited PDF page is 98.0%.,supports,,whole_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_55146a2236611632,map_61a46cb65e8716e3,WR_SRC_002,93,643,"Sand dams increase groundwater storage in riverbanks by up to 40%, which is maintained throughout the year.",en,verified_ordered,Ordered token coverage on the cited PDF page is 100.0%.,supports,"up to 40% increase in groundwater storage in riverbanks, maintained throughout the year",partial_action,false,water_resources_pilot_2026-08-28,proposed,,,
0.3.0,ev_0d6fda9199f75b2f,map_61a46cb65e8716e3,WR_SRC_003,37,35,"Cabe ressaltar também a importância relativa dos reservatórios, que aportam às suas áreas de influência uma resiliência maior aos eventos extremos de secas, elevando a segurança hídrica dessas regiões.",pt,verified_exact,Normalized quote occurs on the cited PDF page.,supports,,partial_action,false,water_resources_pilot_2026-08-28,proposed,,,
0.3.0,ev_40fece6d8cd2fae8,map_61a46cb65e8716e3,WR_SRC_007,35,21,"Inappropriately designed adaptation can also damage other policy areas, such as energy, health, food security and nature conservation. For instance, the increased use of reservoirs may under some conditions create breeding grounds for vector-borne diseases;",en,verified_exact,Normalized quote occurs on the cited PDF page.,contradicts,,partial_action,true,water_resources_pilot_2026-08-28,proposed,,,
0.3.0,ev_55210ed86fc5c9df,map_ef93bff9aa33012c,WR_SRC_010,3,,"Demand-side management often proves to be more cost-effective in addressing water supply shortages than investing in supply-side solutions. Effective water demand management involves adjusting water tariffs to reflect the true value of water in water allocation and use, increasing consumer awareness, and strengthening regulations and technologies to improve water use efficiency.",en,verified_exact,Normalized quote occurs on the cited PDF page.,supports,,whole_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_81af63f4fa156bff,map_35bf1a3ca2b478f0,WR_SRC_002,82,632,"NbS have been used for stormwater management by combining water purification and retention functions. NbS have also been used to mitigate impacts from high-impact extreme precipitation events by integrating large-scale NbS investment plans into urban planning in cities like New York and Copenhagen, highlighting the importance of blended finance and investment (including insurance) to mainstream NbS investments. In summary, there is growing evidence on NbS effectiveness as an adaptation measure and its critical role for transformative adaptation to address climate change water-related hazards and water security (medium evidence, high agreement).",en,verified_ordered,Ordered token coverage on the cited PDF page is 100.0%.,supports,,whole_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_5867bf984070e4b1,map_35bf1a3ca2b478f0,WR_SRC_003,29,27,"A tendência atual na prevenção e mitigação dos riscos de inundações graduais é a de implementar uma combinação de medidas de proteção estrutural e medidas não estruturais, com o intuito de conciliar as funções de armazenamento e escoamento das águas no sistema de drenagem com o espaço disponível e as necessidades relacionadas à ocupação humana sustentável.",pt,verified_exact,Normalized quote occurs on the cited PDF page.,supports,,partial_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_25fa38cd0b47c10c,map_35bf1a3ca2b478f0,WR_SRC_010,13,,"Closing the water supply gap requires infrastructure investment but also policy, institutional, and regulatory reforms to improve irrigation and water supply and sanitation services and to increase their financial sustainability. Such measures include strengthening joint regional institutions for water operations, planning, and climate adaptation, and strengthening work to achieve universal provision of water, sanitation, and hygiene.",en,verified_ordered,Ordered token coverage on the cited PDF page is 100.0%.,supports,,partial_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_b2e6df8b0cb15862,map_230e3363ad2795fd,WR_SRC_002,81,631,"Some adaptation options, such as water conservation, storage and infrastructure, voluntary migration, planned relocation due to flood risk/sea level rise, and international water treaties, can reduce vulnerability.",en,verified_ordered,Ordered token coverage on the cited PDF page is 100.0%.,supports,,whole_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_866161d92c177d70,map_c42546852ee8c62e,WR_SRC_002,7,557,"Water adaptation policies enabled through ethical co-production between holders of Indigenous knowledge, local knowledge and technical knowledge, through cooperation and coordinated actions among multiple actors, including women and all marginalised groups, at various levels of governance is needed for effective transitions towards climate resilient development (medium confidence).",en,verified_ordered,Ordered token coverage on the cited PDF page is 100.0%.,supports,,partial_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_2e8f2697928bb684,map_780e88bc38dbba5a,WR_SRC_002,75,625,"While there is extensive documentation on the benefits of migration, the quality of studies is such that links between migration and subsequent benefits are not clear, making our conclusion of benefits from this measure as having medium confidence. On the other hand, there is more rigorous evidence on the maladaptive nature of migration as an adaptation measure (Figure FAQ4.4.1).",en,verified_ordered,Ordered token coverage on the cited PDF page is 100.0%.,qualifies,,whole_action,true,water_resources_exposure_2026-08-28,proposed,,,
0.3.0,ev_3fabf8abfcc7efc6,map_780e88bc38dbba5a,WR_SRC_002,81,631,"Some adaptation options, such as water conservation, storage and infrastructure, voluntary migration, planned relocation due to flood risk/sea level rise, and international water treaties, can reduce vulnerability",en,verified_ordered,Ordered token coverage on the cited PDF page is 100.0%.,supports,,whole_action,false,water_resources_exposure_2026-08-28,proposed,,,
0.3.0,ev_f7c8c3f9e9d629cf,map_780e88bc38dbba5a,WR_SRC_002,81,631,"Some adaptation options, such as water conservation, storage and infrastructure, voluntary migration, planned relocation due to flood risk/sea level rise, and international water treaties, can reduce vulnerability.",en,verified_ordered,Ordered token coverage on the cited PDF page is 100.0%.,supports,,whole_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_2ebfb1bb049576e4,map_780e88bc38dbba5a,WR_SRC_007,32,18,"Demographic changes, including population growth and migration are certainly one of the main causes of increased water use. In addition, these changes are mainly concentrated in coastal areas which are already under high water stress and where climate change is expected to have the highest impact, including through salinization of groundwater.",en,verified_ordered,Ordered token coverage on the cited PDF page is 98.0%.,contradicts,,partial_action,true,water_resources_exposure_2026-08-28,proposed,,,
0.3.0,ev_dea021ecb1511194,map_780e88bc38dbba5a,WR_SRC_008,94,72,Migration of people away from high-risk areas,en,verified_ordered,Ordered token coverage on the cited PDF page is 100.0%.,supports,,whole_action,false,water_resources_exposure_2026-08-28,proposed,,,
